feature_index,SPI-1,SPI-2,ks_statistic,n_GaussianNoise,n_CauchyNoise
3019,mi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11458333333333333,96,96
3020,mi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09375,96,96
3021,mi_kraskov_NN-4_DCE,mi_kernel_W-0.25,0.5452746862216373,96,96
3022,mi_kraskov_NN-4_DCE,tlmi_gaussian,0.0349344937728695,96,96
3023,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4,0.07969536506261021,96,96
3024,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4_DCE,0.07489315510640882,96,96
3025,mi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25,0.03981604209129419,96,96
3026,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4,0.02047272127405453,96,96
3027,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.024109321698835284,96,96
3028,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.029806068736797253,96,96
3029,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.03303455450458603,96,96
3030,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.038519672885656664,96,96
3031,mi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1,0.08942184979614254,96,96
3032,mi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2,0.05581704673582244,96,96
3033,mi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1,0.04691981519734936,96,96
3034,mi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1,0.04691981519734936,96,96
3035,mi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1,0.0472840314226195,96,96
3036,mi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.022501818346683272,96,96
3037,mi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04218765581297898,96,96
3038,mi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04500295834740764,96,96
3039,mi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.064664585959611,96,96
3040,mi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06004503222459828,96,96
3041,mi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0353779803086296,96,96
3042,mi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03061154541175992,96,96
3043,mi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.03409250503043418,96,96
3044,mi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03214889617306671,96,96
3045,mi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.040782586206584426,96,96
3046,mi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04139533383956567,96,96
3047,mi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.023915439666270077,96,96
3048,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,96,96
3049,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,96,96
3050,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,96,96
3051,mi_kernel_W-0.25,tlmi_gaussian,0.5684815346628276,96,96
3052,mi_kernel_W-0.25,tlmi_kraskov_NN-4,0.05147356854692273,96,96
3053,mi_kernel_W-0.25,tlmi_kraskov_NN-4_DCE,0.03796322095690069,96,96
3054,mi_kernel_W-0.25,tlmi_kernel_W-0.25,0.87337600086423,96,96
3055,mi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4,0.05183106284465208,96,96
3056,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.027671334708053386,96,96
3057,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.04238556221817125,96,96
3058,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.06790011945231039,96,96
3059,mi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.0690133531763703,96,96
3060,mi_kernel_W-0.25,te_kernel_W-0.25_k-1,0.9477691568269314,96,96
3061,mi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2,0.6399818772507562,96,96
3062,mi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5675215502881585,96,96
3063,mi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1,0.5675215502881585,96,96
3064,mi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1,0.5562276484852169,96,96
3065,mi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.044587299493821064,96,96
3066,mi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05650951740241261,96,96
3067,mi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05660868985487222,96,96
3068,mi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.04737212493834675,96,96
3069,mi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.04429314529270034,96,96
3070,mi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.023347900401885446,96,96
3071,mi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.294058280771943,96,96
3072,mi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.30293070892678625,96,96
3073,mi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.28563604465663706,96,96
3074,mi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5070672946523151,96,96
3075,mi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4132677181573523,96,96
3076,mi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5137663732224954,96,96
3077,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08333333333333333,96,96
3078,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10416666666666667,96,96
3079,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19791666666666666,96,96
3080,tlmi_gaussian,tlmi_kraskov_NN-4,0.11540592509747527,96,96
3081,tlmi_gaussian,tlmi_kraskov_NN-4_DCE,0.11415906643659801,96,96
3082,tlmi_gaussian,tlmi_kernel_W-0.25,0.8571018300392975,96,96
3083,tlmi_gaussian,te_kraskov_NN-4_k-max-10_tau-max-4,0.11834003842147756,96,96
3084,tlmi_gaussian,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.0800572644239036,96,96
3085,tlmi_gaussian,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.05964134316360675,96,96
3086,tlmi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.09833253066829384,96,96
3087,tlmi_gaussian,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.11103642736274133,96,96
3088,tlmi_gaussian,te_kernel_W-0.25_k-1,0.8551897051107925,96,96
3089,tlmi_gaussian,gc_gaussian_k-max-10_tau-max-2,0.8026546704849031,96,96
3090,tlmi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1,0.34636134607730246,96,96
3091,tlmi_gaussian,te_symbolic_k-1_kt-1_l-1_lt-1,0.34636134607730246,96,96
3092,tlmi_gaussian,te_symbolic_k-10_kt-1_l-1_lt-1,0.13506948018747889,96,96
3093,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.022931052916242867,96,96
3094,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.021058566685361546,96,96
3095,tlmi_gaussian,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0618323376733787,96,96
3096,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.01251840092945733,96,96
3097,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.008754660851112206,96,96
3098,tlmi_gaussian,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04091308358379531,96,96
3099,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11814723481619183,96,96
3100,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15578590127542374,96,96
3101,tlmi_gaussian,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13384681139396692,96,96
3102,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2978477405680968,96,96
3103,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2506347836579362,96,96
3104,tlmi_gaussian,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2625673007208723,96,96
3105,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6254307377432812,96,96
3106,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6254307377432812,96,96
3107,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6254307377432812,96,96
3108,tlmi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE,0.0692013416098447,96,96
3109,tlmi_kraskov_NN-4,tlmi_kernel_W-0.25,0.6046212371980049,96,96
3110,tlmi_kraskov_NN-4,te_kraskov_NN-4_k-max-10_tau-max-4,0.046565209319268996,96,96
3111,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.05575853226657612,96,96
3112,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.2264388585550391,96,96
3113,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.22450330899247,96,96
3114,tlmi_kraskov_NN-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.21957793488771754,96,96
3115,tlmi_kraskov_NN-4,te_kernel_W-0.25_k-1,0.18348116127515118,96,96
3116,tlmi_kraskov_NN-4,gc_gaussian_k-max-10_tau-max-2,0.08466465140073182,96,96
3117,tlmi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.11703353908038927,96,96
3118,tlmi_kraskov_NN-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.11703353908038927,96,96
3119,tlmi_kraskov_NN-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.12312484803046508,96,96
3120,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07292779782202774,96,96
3121,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07270526193734239,96,96
3122,tlmi_kraskov_NN-4,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.057993761640062425,96,96
3123,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.048303062714932565,96,96
3124,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.009191042933582305,96,96
3125,tlmi_kraskov_NN-4,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.018426646161026183,96,96
3126,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03101864766244422,96,96
3127,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.017547111396815807,96,96
3128,tlmi_kraskov_NN-4,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.024279756868135105,96,96
3129,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.009170020524972969,96,96
3130,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.023557509940497545,96,96
3131,tlmi_kraskov_NN-4,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.006996368235101663,96,96
3132,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09571888680600404,96,96
3133,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09571888680600404,96,96
3134,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09571888680600404,96,96
3135,tlmi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25,0.6070897069290189,96,96
3136,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4,0.05683737203271866,96,96
3137,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.07240206729200582,96,96
3138,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.21608399556041608,96,96
3139,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.22276572515015058,96,96
3140,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.21854757293800686,96,96
3141,tlmi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1,0.2055241025955028,96,96
3142,tlmi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2,0.06893447806585346,96,96
3143,tlmi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1,0.115895217055199,96,96
3144,tlmi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1,0.115895217055199,96,96
3145,tlmi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1,0.11906470483788067,96,96
3146,tlmi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08395089142919965,96,96
3147,tlmi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08112898260609092,96,96
3148,tlmi_kraskov_NN-4_DCE,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06823256713341624,96,96
3149,tlmi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.038535292238706026,96,96
3150,tlmi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.028239086804786345,96,96
3151,tlmi_kraskov_NN-4_DCE,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03559331864348164,96,96
3152,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05570204106844501,96,96
3153,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.025956043447730615,96,96
3154,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04090682736868578,96,96
3155,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.027212483036961554,96,96
3156,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.021694548873254837,96,96
3157,tlmi_kraskov_NN-4_DCE,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03845873328367247,96,96
3158,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09546572247116225,96,96
3159,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09546572247116225,96,96
3160,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09546572247116225,96,96
3161,tlmi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4,0.11745018592308498,96,96
3162,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.08757369714610214,96,96
3163,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.16482665306657468,96,96
3164,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.419771540555573,96,96
3165,tlmi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4272812017381934,96,96
3166,tlmi_kernel_W-0.25,te_kernel_W-0.25_k-1,0.9993119000070099,96,96
3167,tlmi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2,0.8843581291310189,96,96
3168,tlmi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1,0.8548979090034753,96,96
3169,tlmi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1,0.8548979090034753,96,96
3170,tlmi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1,0.8484341997689329,96,96
3171,tlmi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0558177654140021,96,96
3172,tlmi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06234879349058689,96,96
3173,tlmi_kernel_W-0.25,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0396897632480967,96,96
3174,tlmi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.03504664455923506,96,96
3175,tlmi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.054036396616565285,96,96
3176,tlmi_kernel_W-0.25,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.015216310839908126,96,96
3177,tlmi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2716341118330819,96,96
3178,tlmi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.25841991851879964,96,96
3179,tlmi_kernel_W-0.25,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.30873630608140146,96,96
3180,tlmi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.45110610160976095,96,96
3181,tlmi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.44991331147314456,96,96
3182,tlmi_kernel_W-0.25,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.43544775022714777,96,96
3183,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08312258318805599,96,96
3184,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08312258318805599,96,96
3185,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08312258318805599,96,96
3186,te_kraskov_NN-4_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.10650920837623754,96,96
3187,te_kraskov_NN-4_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.0811460278866995,96,96
3188,te_kraskov_NN-4_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.10205698986626133,96,96
3189,te_kraskov_NN-4_k-max-10_tau-max-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.10295990164690827,96,96
3190,te_kraskov_NN-4_k-max-10_tau-max-4,te_kernel_W-0.25_k-1,0.14108473814380512,96,96
3191,te_kraskov_NN-4_k-max-10_tau-max-4,gc_gaussian_k-max-10_tau-max-2,0.05818382553253679,96,96
3192,te_kraskov_NN-4_k-max-10_tau-max-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.12454430370717506,96,96
3193,te_kraskov_NN-4_k-max-10_tau-max-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.12454430370717506,96,96
3194,te_kraskov_NN-4_k-max-10_tau-max-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.12565560989620228,96,96
3195,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10165809756624355,96,96
3196,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07979786741489026,96,96
3197,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0722219898634629,96,96
3198,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11628381889539174,96,96
3199,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07313056236381432,96,96
3200,te_kraskov_NN-4_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.045679840971879826,96,96
3201,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019499633893226953,96,96
3202,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0130467291804639,96,96
3203,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.026551242032826328,96,96
3204,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.031250022746422246,96,96
3205,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.02972333771789948,96,96
3206,te_kraskov_NN-4_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.016457353249051287,96,96
3207,te_kraskov_NN-4_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.049540524644174244,96,96
3208,te_kraskov_NN-4_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.049540524644174244,96,96
3209,te_kraskov_NN-4_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.049540524644174244,96,96
3210,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.0783751766168484,96,96
3211,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.08203659645631867,96,96
3212,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.08431713007566521,96,96
3213,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_kernel_W-0.25_k-1,0.12779785162566454,96,96
3214,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,gc_gaussian_k-max-10_tau-max-2,0.07568953691884786,96,96
3215,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.07936818272945978,96,96
3216,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.07936818272945978,96,96
3217,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.07721847248379732,96,96
3218,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.06984147775808702,96,96
3219,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.086261757432749,96,96
3220,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06481063745835186,96,96
3221,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07771521424073669,96,96
3222,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06848174782786998,96,96
3223,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.028254093713452888,96,96
3224,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0101071588356344,96,96
3225,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.01606273606884101,96,96
3226,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.028021280732831055,96,96
3227,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.057018521595128435,96,96
3228,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.056001164577296314,96,96
3229,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04308896407343865,96,96
3230,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04168999581012911,96,96
3231,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04168999581012911,96,96
3232,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04168999581012911,96,96
3233,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.20410086985821713,96,96
3234,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.20564831627902241,96,96
3235,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_kernel_W-0.25_k-1,0.31315290964747783,96,96
3236,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,gc_gaussian_k-max-10_tau-max-2,0.033926720526160525,96,96
3237,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,gc_gaussian_k-1_kt-1_l-1_lt-1,0.056073300096867396,96,96
3238,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_symbolic_k-1_kt-1_l-1_lt-1,0.056073300096867396,96,96
3239,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,te_symbolic_k-10_kt-1_l-1_lt-1,0.07187055691165828,96,96
3240,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04061267971392202,96,96
3241,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.061832946346729256,96,96
