feature_index,SPI-1,SPI-2,ks_statistic,n_CML,n_VAR(1)
21944,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.27468016294557906,241,240
21945,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.020384880156818663,241,240
21946,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.06349649405384972,241,240
21947,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.009446670801585788,241,240
21948,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.01550169874069729,241,240
21949,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.054991871471053916,241,240
21950,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.026365125026466707,241,240
21951,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,lmfit_Ridge,0.2066321786326601,241,240
21952,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,lmfit_Lasso,0.01711852528618174,241,240
21953,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,lmfit_SGDRegressor,0.20925383282131088,241,240
21954,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,lmfit_ElasticNet,0.2632075842497772,241,240
21955,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,lmfit_BayesianRidge,0.20678585396974786,241,240
21956,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4346796854385148,241,240
21957,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-10,0.4242736653003875,241,240
21958,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-1,0.3379097502378163,241,240
21959,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-1,0.3326195775607599,241,240
21960,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-10,0.40424570889878747,241,240
21961,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-10,0.3960888907130792,241,240
21962,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-1,0.3125471724452442,241,240
21963,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-1,0.3094287051110454,241,240
21964,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.35308193773910107,241,240
21965,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.30750386343026864,241,240
21966,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.3688169582615624,241,240
21967,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec,0.43069164706349355,241,240
21968,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec_orth,0.24031723208500402,241,240
21969,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec_log,0.46696349752178407,241,240
21970,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec_orth_log,0.31803551797049523,241,240
21971,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec_orth_abs,0.29852496834937947,241,240
21972,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,pec_orth_log_abs,0.2341261407359862,241,240
21973,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5302485884019198,241,240
21974,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.219722325808314,241,240
21975,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07431886137116561,241,240
21976,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.32195184875279953,241,240
21977,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5262594771624451,241,240
21978,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4862071884422521,241,240
21979,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5711055590293372,241,240
21980,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.3642339294601263,241,240
21981,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.33978385511775006,241,240
21982,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.5796001474003252,241,240
21983,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16140292006913787,241,240
21984,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2702886543493132,241,240
21985,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.12033139362081463,241,240
21986,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23803303146539678,241,240
21987,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2992640259365796,241,240
21988,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.0503286726202794,241,240
21989,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.0729546678682722,241,240
21990,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11244854174823601,241,240
21991,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6272458934880903,241,240
21992,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0927147516861872,241,240
21993,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16345159369004464,241,240
21994,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4992464245538697,241,240
21995,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.09685338865836791,241,240
21996,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.2872763348439892,241,240
21997,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.056881051175656984,241,240
21998,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.1431803984642454,241,240
21999,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.21161631583086626,241,240
22000,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.11418966233514216,241,240
22001,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.19264847960052023,241,240
22002,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.2513171922209255,241,240
22003,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.07545241962056631,241,240
22004,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.4084198426878023,241,240
22005,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.5395294438442059,241,240
22006,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.04522614337294828,241,240
22007,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.6571993414209422,241,240
22008,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.6557787392652819,241,240
22009,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.5955325493530744,241,240
22010,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.362660070577469,241,240
22011,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.45964750202140914,241,240
22012,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.05754840719134102,241,240
22013,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.32338598112303385,241,240
22014,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.5450145761872851,241,240
22015,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.07568263469946507,241,240
22016,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.7008508016826204,241,240
22017,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.6923363224703032,241,240
22018,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.599476664836463,241,240
22019,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.2900994164978381,241,240
22020,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.4868408661058408,241,240
22021,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.16464923254657937,241,240
22022,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.034074033412613614,241,240
22023,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.06752166886509012,241,240
22024,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.022514023622843937,241,240
22025,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.02790470952056523,241,240
22026,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.05317266950880542,241,240
22027,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.03521536445995266,241,240
22028,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,lmfit_Ridge,0.2683646476583418,241,240
22029,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,lmfit_Lasso,0.021356414280504277,241,240
22030,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,lmfit_SGDRegressor,0.27099039320416685,241,240
22031,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,lmfit_ElasticNet,0.2648735284540424,241,240
22032,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,lmfit_BayesianRidge,0.26802898495588945,241,240
22033,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4364728376256486,241,240
22034,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_trace_stat_order-0_ardiff-10,0.4167437842310102,241,240
22035,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_max_eig_stat_order-0_ardiff-1,0.4105493212233906,241,240
22036,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_trace_stat_order-0_ardiff-1,0.3774119806898269,241,240
22037,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_max_eig_stat_order-1_ardiff-10,0.41605386469700806,241,240
22038,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_trace_stat_order-1_ardiff-10,0.39495411801851965,241,240
22039,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_max_eig_stat_order-1_ardiff-1,0.380100699311442,241,240
22040,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_johansen_trace_stat_order-1_ardiff-1,0.3573962621791756,241,240
22041,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.3564088540593337,241,240
22042,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.31690131985280373,241,240
22043,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.38502341230386206,241,240
22044,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec,0.48694167979063624,241,240
22045,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec_orth,0.20271974358745426,241,240
22046,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec_log,0.5191870217153954,241,240
22047,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec_orth_log,0.28502890194841723,241,240
22048,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec_orth_abs,0.21902477622827687,241,240
22049,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,pec_orth_log_abs,0.18296173797102244,241,240
22050,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7090921154360544,241,240
22051,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.4897058448576543,241,240
22052,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15755924615199102,241,240
22053,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2424498359354078,241,240
22054,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3787546572819718,241,240
22055,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.03312892075022539,241,240
22056,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.5342186319626796,241,240
22057,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.482789074516854,241,240
22058,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.45373306620302956,241,240
22059,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09165517611540583,241,240
22060,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11261108145723298,241,240
22061,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10158087633737145,241,240
22062,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05360150278870557,241,240
22063,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05073135525222122,241,240
22064,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.028658542513295165,241,240
22065,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6917437223839193,241,240
22066,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4963307103078347,241,240
22067,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1153739473977001,241,240
22068,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.7751729177724763,241,240
22069,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.5319049030299787,241,240
22070,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.324934012555764,241,240
22071,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.08205394190871369,241,240
22072,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.17446934127939356,241,240
22073,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.09412171507607192,241,240
22074,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.03194894079508803,241,240
22075,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.08932027622243072,241,240
22076,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.04817494712010156,241,240
22077,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.0541299978960057,241,240
22078,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.02814742040939333,241,240
22079,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.039698993886572165,241,240
22080,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.08021109012890737,241,240
22081,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.1010482223678223,241,240
22082,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.13217509826210583,241,240
22083,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.2455007047701333,241,240
22084,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.24290276344638217,241,240
22085,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.21798305332483459,241,240
22086,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.027693368090432324,241,240
22087,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.07685801186292762,241,240
22088,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.03726178350590337,241,240
22089,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.2621270991723518,241,240
22090,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.06640836797003513,241,240
22091,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.25377748988405247,241,240
22092,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.3023810861532197,241,240
22093,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.28878210002215204,241,240
22094,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.22189286354040905,241,240
22095,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.33828486685161163,241,240
22096,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.009143299719742204,241,240
22097,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.24698329567004834,241,240
22098,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.03878941911832025,241,240
22099,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.07770482462206824,241,240
22100,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.022070118473994024,241,240
22101,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.01312419156081368,241,240
22102,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.06613258438591263,241,240
22103,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.022603216936516346,241,240
22104,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,lmfit_Ridge,0.10951121131432817,241,240
22105,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,lmfit_Lasso,0.02125654308204772,241,240
22106,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,lmfit_SGDRegressor,0.11066625044887934,241,240
22107,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,lmfit_ElasticNet,0.2334063918826671,241,240
22108,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,lmfit_BayesianRidge,0.10856651455599098,241,240
22109,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-10,0.13959997186025075,241,240
22110,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-10,0.17935136388629802,241,240
22111,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-0_ardiff-1,0.09466085034022442,241,240
22112,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-0_ardiff-1,0.13891295857303254,241,240
22113,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-10,0.13811967303749317,241,240
22114,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-10,0.16703353304819796,241,240
22115,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_max_eig_stat_order-1_ardiff-1,0.08936524264780032,241,240
22116,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_johansen_trace_stat_order-1_ardiff-1,0.128012583696539,241,240
22117,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.0973177113959105,241,240
22118,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.07985708349475396,241,240
22119,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.1291533410652293,241,240
22120,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec,0.20639658801184857,241,240
22121,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec_orth,0.23366555528447697,241,240
22122,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec_log,0.24029183640453378,241,240
22123,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec_orth_log,0.3032285935365896,241,240
22124,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec_orth_abs,0.26303368583570597,241,240
22125,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,pec_orth_log_abs,0.20062493371091328,241,240
