feature_index,SPI-1,SPI-2,ks_statistic,n_MackeyGlass,n_VAR(1)-Unidirectional
316,cov_GraphicalLassoCV,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.120565678910877,96,96
317,cov_GraphicalLassoCV,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14344654083718678,96,96
318,cov_GraphicalLassoCV,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.11116352552109487,96,96
319,cov_GraphicalLassoCV,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.15914281260241725,96,96
320,cov_GraphicalLassoCV,pec,0.7419561449690864,96,96
321,cov_GraphicalLassoCV,pec_orth,0.3833929574607823,96,96
322,cov_GraphicalLassoCV,pec_log,0.7370019275226776,96,96
323,cov_GraphicalLassoCV,pec_orth_log,0.35405268105620946,96,96
324,cov_GraphicalLassoCV,pec_orth_abs,0.33942249597658125,96,96
325,cov_GraphicalLassoCV,pec_orth_log_abs,0.2673395004331858,96,96
326,cov_LedoitWolf,cov_MinCovDet,0.8971064864678272,96,96
327,cov_LedoitWolf,cov_OAS,0.14583333333333334,96,96
328,cov_LedoitWolf,cov_ShrunkCovariance,0.13541666666666666,96,96
329,cov_LedoitWolf,cov-sq_EmpiricalCovariance,0.1710194202206946,96,96
330,cov_LedoitWolf,cov-sq_EllipticEnvelope,0.30212599339542195,96,96
331,cov_LedoitWolf,cov-sq_GraphicalLasso,0.27709960577069104,96,96
332,cov_LedoitWolf,cov-sq_GraphicalLassoCV,0.18466223518536207,96,96
333,cov_LedoitWolf,cov-sq_LedoitWolf,0.1710194202206946,96,96
334,cov_LedoitWolf,cov-sq_MinCovDet,0.3164483181037051,96,96
335,cov_LedoitWolf,cov-sq_OAS,0.1710194202206946,96,96
336,cov_LedoitWolf,cov-sq_ShrunkCovariance,0.1710194202206946,96,96
337,cov_LedoitWolf,prec_EmpiricalCovariance,0.9999987048333251,96,96
338,cov_LedoitWolf,prec_EllipticEnvelope,0.9999926413145243,96,96
339,cov_LedoitWolf,prec_GraphicalLasso,0.9194444602534225,96,96
340,cov_LedoitWolf,prec_GraphicalLassoCV,0.1150687232686809,96,96
341,cov_LedoitWolf,prec_LedoitWolf,0.8530965078206367,96,96
342,cov_LedoitWolf,prec_MinCovDet,0.9999813773359109,96,96
343,cov_LedoitWolf,prec_OAS,0.8340808591097588,96,96
344,cov_LedoitWolf,prec_ShrunkCovariance,0.6514533361360977,96,96
345,cov_LedoitWolf,prec-sq_EmpiricalCovariance,0.09017585393398578,96,96
346,cov_LedoitWolf,prec-sq_EllipticEnvelope,0.1985259415780179,96,96
347,cov_LedoitWolf,prec-sq_GraphicalLasso,0.23457287301719104,96,96
348,cov_LedoitWolf,prec-sq_GraphicalLassoCV,0.21607130430598376,96,96
349,cov_LedoitWolf,prec-sq_LedoitWolf,0.2792771307656095,96,96
350,cov_LedoitWolf,prec-sq_MinCovDet,0.19985896816426252,96,96
351,cov_LedoitWolf,prec-sq_OAS,0.29414957787980217,96,96
352,cov_LedoitWolf,prec-sq_ShrunkCovariance,0.3558124359493002,96,96
353,cov_LedoitWolf,spearmanr-sq,0.17243724783010628,96,96
354,cov_LedoitWolf,spearmanr,0.15109823253578114,96,96
355,cov_LedoitWolf,kendalltau-sq,0.1689180987519049,96,96
356,cov_LedoitWolf,kendalltau,0.19094172319933045,96,96
357,cov_LedoitWolf,xcorr_max_sig-True,0.33707668302350374,96,96
358,cov_LedoitWolf,xcorr-sq_max_sig-True,0.2901242759065533,96,96
359,cov_LedoitWolf,xcorr_mean_sig-True,0.1968186245799114,96,96
360,cov_LedoitWolf,xcorr-sq_mean_sig-True,0.21841989566912512,96,96
361,cov_LedoitWolf,xcorr_mean_sig-False,0.15376461324396917,96,96
362,cov_LedoitWolf,xcorr-sq_mean_sig-False,0.278039667470935,96,96
363,cov_LedoitWolf,pdist_euclidean,0.14583333333333334,96,96
364,cov_LedoitWolf,pdist_cityblock,0.5489245394147672,96,96
365,cov_LedoitWolf,pdist_cosine,0.14583333333333334,96,96
366,cov_LedoitWolf,pdist_chebyshev,0.9539391829062075,96,96
367,cov_LedoitWolf,pdist_canberra,0.5958312747299395,96,96
368,cov_LedoitWolf,pdist_braycurtis,0.32419843160979617,96,96
369,cov_LedoitWolf,di_gaussian,1.0,96,96
370,cov_LedoitWolf,di_kozachenko,0.5468829002512722,96,96
371,cov_LedoitWolf,di_kernel_W-0.5,0.7219410805622253,96,96
372,cov_LedoitWolf,mi_gaussian,0.1710194202206946,96,96
373,cov_LedoitWolf,mi_kraskov_NN-4,0.5090251928151124,96,96
374,cov_LedoitWolf,mi_kraskov_NN-4_DCE,0.5222869990936965,96,96
375,cov_LedoitWolf,mi_kernel_W-0.25,0.3405095776206827,96,96
376,cov_LedoitWolf,tlmi_gaussian,0.21978249951788043,96,96
377,cov_LedoitWolf,tlmi_kraskov_NN-4,0.6057162607554434,96,96
378,cov_LedoitWolf,tlmi_kraskov_NN-4_DCE,0.6067967936781871,96,96
379,cov_LedoitWolf,tlmi_kernel_W-0.25,0.3936389006574794,96,96
380,cov_LedoitWolf,te_kraskov_NN-4_k-max-10_tau-max-4,0.3110068927044439,96,96
381,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.32839286408686896,96,96
382,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.26786166915370807,96,96
383,cov_LedoitWolf,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.29896060076197684,96,96
384,cov_LedoitWolf,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.3819878994750715,96,96
385,cov_LedoitWolf,te_kernel_W-0.25_k-1,0.19091299347997892,96,96
386,cov_LedoitWolf,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
387,cov_LedoitWolf,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
388,cov_LedoitWolf,te_symbolic_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
389,cov_LedoitWolf,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
390,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
391,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15625,96,96
392,cov_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08333333333333333,96,96
393,cov_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11178695643714076,96,96
394,cov_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10713999992940604,96,96
395,cov_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11714650841768914,96,96
396,cov_LedoitWolf,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12705175862342377,96,96
397,cov_LedoitWolf,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10986489576543168,96,96
398,cov_LedoitWolf,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14185207107715514,96,96
399,cov_LedoitWolf,pec,0.7345931367843875,96,96
400,cov_LedoitWolf,pec_orth,0.34173052144416743,96,96
401,cov_LedoitWolf,pec_log,0.7405074021199392,96,96
402,cov_LedoitWolf,pec_orth_log,0.3234228619290896,96,96
403,cov_LedoitWolf,pec_orth_abs,0.34695233953062155,96,96
404,cov_LedoitWolf,pec_orth_log_abs,0.258063578057597,96,96
405,cov_MinCovDet,cov_OAS,0.8971064864678272,96,96
406,cov_MinCovDet,cov_ShrunkCovariance,0.8971064864678272,96,96
407,cov_MinCovDet,cov-sq_EmpiricalCovariance,0.3081723817518625,96,96
408,cov_MinCovDet,cov-sq_EllipticEnvelope,0.12120099693238462,96,96
409,cov_MinCovDet,cov-sq_GraphicalLasso,0.549317908812624,96,96
410,cov_MinCovDet,cov-sq_GraphicalLassoCV,0.33419393315824186,96,96
411,cov_MinCovDet,cov-sq_LedoitWolf,0.3081723817518625,96,96
412,cov_MinCovDet,cov-sq_MinCovDet,0.1266722847728875,96,96
413,cov_MinCovDet,cov-sq_OAS,0.3081723817518625,96,96
414,cov_MinCovDet,cov-sq_ShrunkCovariance,0.3081723817518625,96,96
415,cov_MinCovDet,prec_EmpiricalCovariance,0.9999950868868708,96,96
416,cov_MinCovDet,prec_EllipticEnvelope,0.999999281118584,96,96
417,cov_MinCovDet,prec_GraphicalLasso,0.9914065320244425,96,96
418,cov_MinCovDet,prec_GraphicalLassoCV,0.7516724270426567,96,96
419,cov_MinCovDet,prec_LedoitWolf,0.9981752436990395,96,96
420,cov_MinCovDet,prec_MinCovDet,0.9999991547557899,96,96
421,cov_MinCovDet,prec_OAS,0.9962479432700521,96,96
422,cov_MinCovDet,prec_ShrunkCovariance,0.9133344311028698,96,96
423,cov_MinCovDet,prec-sq_EmpiricalCovariance,0.41760390734813335,96,96
424,cov_MinCovDet,prec-sq_EllipticEnvelope,0.45713869820096636,96,96
425,cov_MinCovDet,prec-sq_GraphicalLasso,0.4768524399289152,96,96
426,cov_MinCovDet,prec-sq_GraphicalLassoCV,0.31664551556836473,96,96
427,cov_MinCovDet,prec-sq_LedoitWolf,0.22958971357698724,96,96
428,cov_MinCovDet,prec-sq_MinCovDet,0.45500162644931874,96,96
429,cov_MinCovDet,prec-sq_OAS,0.25484836697179913,96,96
430,cov_MinCovDet,prec-sq_ShrunkCovariance,0.17931807384438808,96,96
431,cov_MinCovDet,spearmanr-sq,0.3018020539828495,96,96
432,cov_MinCovDet,spearmanr,0.9266357802802166,96,96
433,cov_MinCovDet,kendalltau-sq,0.30885034473435663,96,96
434,cov_MinCovDet,kendalltau,0.9313579068095528,96,96
435,cov_MinCovDet,xcorr_max_sig-True,0.32419718234416367,96,96
436,cov_MinCovDet,xcorr-sq_max_sig-True,0.3141380554006969,96,96
437,cov_MinCovDet,xcorr_mean_sig-True,0.20315989265184142,96,96
438,cov_MinCovDet,xcorr-sq_mean_sig-True,0.23078158262910706,96,96
439,cov_MinCovDet,xcorr_mean_sig-False,0.2542973293096228,96,96
440,cov_MinCovDet,xcorr-sq_mean_sig-False,0.2826297002574494,96,96
441,cov_MinCovDet,pdist_euclidean,0.8971064864678273,96,96
442,cov_MinCovDet,pdist_cityblock,0.8953713373643868,96,96
443,cov_MinCovDet,pdist_cosine,0.8971064864678273,96,96
444,cov_MinCovDet,pdist_chebyshev,0.1867797950577548,96,96
445,cov_MinCovDet,pdist_canberra,0.7897747398816344,96,96
446,cov_MinCovDet,pdist_braycurtis,0.912472594824852,96,96
447,cov_MinCovDet,di_gaussian,1.0,96,96
448,cov_MinCovDet,di_kozachenko,0.24761560164692953,96,96
449,cov_MinCovDet,di_kernel_W-0.5,0.5457654492275565,96,96
450,cov_MinCovDet,mi_gaussian,0.3081723817518625,96,96
451,cov_MinCovDet,mi_kraskov_NN-4,0.11296707995188143,96,96
452,cov_MinCovDet,mi_kraskov_NN-4_DCE,0.12874893585436803,96,96
453,cov_MinCovDet,mi_kernel_W-0.25,0.2047249457244884,96,96
454,cov_MinCovDet,tlmi_gaussian,0.10858591899625153,96,96
455,cov_MinCovDet,tlmi_kraskov_NN-4,0.3623515196909457,96,96
456,cov_MinCovDet,tlmi_kraskov_NN-4_DCE,0.30217570611937816,96,96
457,cov_MinCovDet,tlmi_kernel_W-0.25,0.10246909634982782,96,96
458,cov_MinCovDet,te_kraskov_NN-4_k-max-10_tau-max-4,0.20232310973213982,96,96
459,cov_MinCovDet,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.5054269848064386,96,96
460,cov_MinCovDet,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.4708591636503908,96,96
461,cov_MinCovDet,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.4783112549363439,96,96
462,cov_MinCovDet,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.2993595188027856,96,96
463,cov_MinCovDet,te_kernel_W-0.25_k-1,0.07841415832173584,96,96
464,cov_MinCovDet,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
465,cov_MinCovDet,gc_gaussian_k-1_kt-1_l-1_lt-1,0.18458979543288812,96,96
466,cov_MinCovDet,te_symbolic_k-1_kt-1_l-1_lt-1,0.18458979543288812,96,96
467,cov_MinCovDet,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
468,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
469,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07291666666666667,96,96
470,cov_MinCovDet,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.16666666666666666,96,96
471,cov_MinCovDet,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.1134496281104409,96,96
472,cov_MinCovDet,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10026122831043716,96,96
473,cov_MinCovDet,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.13128429283979193,96,96
474,cov_MinCovDet,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14670787065564916,96,96
475,cov_MinCovDet,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10294828632332564,96,96
476,cov_MinCovDet,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.16774550232850272,96,96
477,cov_MinCovDet,pec,0.11190103058974475,96,96
478,cov_MinCovDet,pec_orth,0.36690770439193116,96,96
479,cov_MinCovDet,pec_log,0.11574502577409496,96,96
480,cov_MinCovDet,pec_orth_log,0.3103747363697207,96,96
481,cov_MinCovDet,pec_orth_abs,0.36359296351923936,96,96
482,cov_MinCovDet,pec_orth_log_abs,0.2042292944833236,96,96
483,cov_OAS,cov_ShrunkCovariance,0.08333333333333333,96,96
484,cov_OAS,cov-sq_EmpiricalCovariance,0.1710194202206946,96,96
485,cov_OAS,cov-sq_EllipticEnvelope,0.30212599339542195,96,96
486,cov_OAS,cov-sq_GraphicalLasso,0.27709960577069104,96,96
487,cov_OAS,cov-sq_GraphicalLassoCV,0.18466223518536207,96,96
488,cov_OAS,cov-sq_LedoitWolf,0.1710194202206946,96,96
489,cov_OAS,cov-sq_MinCovDet,0.3164483181037051,96,96
490,cov_OAS,cov-sq_OAS,0.1710194202206946,96,96
491,cov_OAS,cov-sq_ShrunkCovariance,0.1710194202206946,96,96
492,cov_OAS,prec_EmpiricalCovariance,0.9999987048333251,96,96
493,cov_OAS,prec_EllipticEnvelope,0.9999926413145243,96,96
494,cov_OAS,prec_GraphicalLasso,0.9194444602534225,96,96
495,cov_OAS,prec_GraphicalLassoCV,0.1150687232686809,96,96
496,cov_OAS,prec_LedoitWolf,0.8530965078206367,96,96
497,cov_OAS,prec_MinCovDet,0.9999813773359109,96,96
498,cov_OAS,prec_OAS,0.8340808591097588,96,96
499,cov_OAS,prec_ShrunkCovariance,0.6514533361360977,96,96
500,cov_OAS,prec-sq_EmpiricalCovariance,0.09017585393398578,96,96
501,cov_OAS,prec-sq_EllipticEnvelope,0.1985259415780179,96,96
502,cov_OAS,prec-sq_GraphicalLasso,0.23457287301719104,96,96
503,cov_OAS,prec-sq_GraphicalLassoCV,0.21607130430598376,96,96
504,cov_OAS,prec-sq_LedoitWolf,0.2792771307656095,96,96
505,cov_OAS,prec-sq_MinCovDet,0.19985896816426252,96,96
506,cov_OAS,prec-sq_OAS,0.29414957787980217,96,96
507,cov_OAS,prec-sq_ShrunkCovariance,0.3558124359493002,96,96
508,cov_OAS,spearmanr-sq,0.17243724783010628,96,96
509,cov_OAS,spearmanr,0.15109823253578114,96,96
510,cov_OAS,kendalltau-sq,0.1689180987519049,96,96
511,cov_OAS,kendalltau,0.19094172319933045,96,96
512,cov_OAS,xcorr_max_sig-True,0.33707668302350374,96,96
513,cov_OAS,xcorr-sq_max_sig-True,0.2901242759065533,96,96
514,cov_OAS,xcorr_mean_sig-True,0.1968186245799114,96,96
515,cov_OAS,xcorr-sq_mean_sig-True,0.21841989566912512,96,96
516,cov_OAS,xcorr_mean_sig-False,0.15376461324396917,96,96
517,cov_OAS,xcorr-sq_mean_sig-False,0.278039667470935,96,96
518,cov_OAS,pdist_euclidean,0.125,96,96
519,cov_OAS,pdist_cityblock,0.5489245394147672,96,96
520,cov_OAS,pdist_cosine,0.15625,96,96
521,cov_OAS,pdist_chebyshev,0.9539391829062075,96,96
522,cov_OAS,pdist_canberra,0.5958312747299395,96,96
523,cov_OAS,pdist_braycurtis,0.32419843160979617,96,96
524,cov_OAS,di_gaussian,1.0,96,96
525,cov_OAS,di_kozachenko,0.5468829002512722,96,96
526,cov_OAS,di_kernel_W-0.5,0.7219410805622253,96,96
527,cov_OAS,mi_gaussian,0.1710194202206946,96,96
528,cov_OAS,mi_kraskov_NN-4,0.5090251928151124,96,96
529,cov_OAS,mi_kraskov_NN-4_DCE,0.5222869990936965,96,96
530,cov_OAS,mi_kernel_W-0.25,0.3405095776206827,96,96
531,cov_OAS,tlmi_gaussian,0.21978249951788043,96,96
532,cov_OAS,tlmi_kraskov_NN-4,0.6057162607554434,96,96
533,cov_OAS,tlmi_kraskov_NN-4_DCE,0.6067967936781871,96,96
534,cov_OAS,tlmi_kernel_W-0.25,0.3936389006574794,96,96
535,cov_OAS,te_kraskov_NN-4_k-max-10_tau-max-4,0.3110068927044439,96,96
536,cov_OAS,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.32839286408686896,96,96
537,cov_OAS,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.26786166915370807,96,96
538,cov_OAS,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.29896060076197684,96,96
539,cov_OAS,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.3819878994750715,96,96
540,cov_OAS,te_kernel_W-0.25_k-1,0.19091299347997892,96,96
541,cov_OAS,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
542,cov_OAS,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
543,cov_OAS,te_symbolic_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
544,cov_OAS,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
545,cov_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07291666666666667,96,96
546,cov_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,96,96
547,cov_OAS,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11458333333333333,96,96
548,cov_OAS,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11178695643714076,96,96
549,cov_OAS,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10713999992940604,96,96
550,cov_OAS,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11714650841768914,96,96
551,cov_OAS,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12705175862342377,96,96
552,cov_OAS,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10986489576543168,96,96
553,cov_OAS,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14185207107715514,96,96
554,cov_OAS,pec,0.7345931367843875,96,96
555,cov_OAS,pec_orth,0.34173052144416743,96,96
556,cov_OAS,pec_log,0.7405074021199392,96,96
557,cov_OAS,pec_orth_log,0.3234228619290896,96,96
558,cov_OAS,pec_orth_abs,0.34695233953062155,96,96
559,cov_OAS,pec_orth_log_abs,0.258063578057597,96,96
560,cov_ShrunkCovariance,cov-sq_EmpiricalCovariance,0.1710194202206946,96,96
561,cov_ShrunkCovariance,cov-sq_EllipticEnvelope,0.30212599339542195,96,96
562,cov_ShrunkCovariance,cov-sq_GraphicalLasso,0.27709960577069104,96,96
563,cov_ShrunkCovariance,cov-sq_GraphicalLassoCV,0.18466223518536207,96,96
564,cov_ShrunkCovariance,cov-sq_LedoitWolf,0.1710194202206946,96,96
565,cov_ShrunkCovariance,cov-sq_MinCovDet,0.3164483181037051,96,96
566,cov_ShrunkCovariance,cov-sq_OAS,0.1710194202206946,96,96
567,cov_ShrunkCovariance,cov-sq_ShrunkCovariance,0.1710194202206946,96,96
568,cov_ShrunkCovariance,prec_EmpiricalCovariance,0.9999987048333251,96,96
569,cov_ShrunkCovariance,prec_EllipticEnvelope,0.9999926413145243,96,96
570,cov_ShrunkCovariance,prec_GraphicalLasso,0.9194444602534225,96,96
571,cov_ShrunkCovariance,prec_GraphicalLassoCV,0.1150687232686809,96,96
572,cov_ShrunkCovariance,prec_LedoitWolf,0.8530965078206367,96,96
573,cov_ShrunkCovariance,prec_MinCovDet,0.9999813773359109,96,96
574,cov_ShrunkCovariance,prec_OAS,0.8340808591097588,96,96
575,cov_ShrunkCovariance,prec_ShrunkCovariance,0.6514533361360977,96,96
576,cov_ShrunkCovariance,prec-sq_EmpiricalCovariance,0.09017585393398578,96,96
577,cov_ShrunkCovariance,prec-sq_EllipticEnvelope,0.1985259415780179,96,96
578,cov_ShrunkCovariance,prec-sq_GraphicalLasso,0.23457287301719104,96,96
579,cov_ShrunkCovariance,prec-sq_GraphicalLassoCV,0.21607130430598376,96,96
580,cov_ShrunkCovariance,prec-sq_LedoitWolf,0.2792771307656095,96,96
581,cov_ShrunkCovariance,prec-sq_MinCovDet,0.19985896816426252,96,96
582,cov_ShrunkCovariance,prec-sq_OAS,0.29414957787980217,96,96
583,cov_ShrunkCovariance,prec-sq_ShrunkCovariance,0.3558124359493002,96,96
584,cov_ShrunkCovariance,spearmanr-sq,0.17243724783010628,96,96
585,cov_ShrunkCovariance,spearmanr,0.15109823253578114,96,96
586,cov_ShrunkCovariance,kendalltau-sq,0.1689180987519049,96,96
587,cov_ShrunkCovariance,kendalltau,0.19094172319933045,96,96
588,cov_ShrunkCovariance,xcorr_max_sig-True,0.33707668302350374,96,96
589,cov_ShrunkCovariance,xcorr-sq_max_sig-True,0.2901242759065533,96,96
590,cov_ShrunkCovariance,xcorr_mean_sig-True,0.1968186245799114,96,96
591,cov_ShrunkCovariance,xcorr-sq_mean_sig-True,0.21841989566912512,96,96
592,cov_ShrunkCovariance,xcorr_mean_sig-False,0.15376461324396917,96,96
593,cov_ShrunkCovariance,xcorr-sq_mean_sig-False,0.278039667470935,96,96
594,cov_ShrunkCovariance,pdist_euclidean,0.10416666666666667,96,96
595,cov_ShrunkCovariance,pdist_cityblock,0.5489245394147672,96,96
596,cov_ShrunkCovariance,pdist_cosine,0.14583333333333334,96,96
597,cov_ShrunkCovariance,pdist_chebyshev,0.9539391829062075,96,96
598,cov_ShrunkCovariance,pdist_canberra,0.5958312747299395,96,96
599,cov_ShrunkCovariance,pdist_braycurtis,0.32419843160979617,96,96
600,cov_ShrunkCovariance,di_gaussian,1.0,96,96
601,cov_ShrunkCovariance,di_kozachenko,0.5468829002512722,96,96
602,cov_ShrunkCovariance,di_kernel_W-0.5,0.7219410805622253,96,96
603,cov_ShrunkCovariance,mi_gaussian,0.1710194202206946,96,96
604,cov_ShrunkCovariance,mi_kraskov_NN-4,0.5090251928151124,96,96
605,cov_ShrunkCovariance,mi_kraskov_NN-4_DCE,0.5222869990936965,96,96
606,cov_ShrunkCovariance,mi_kernel_W-0.25,0.3405095776206827,96,96
607,cov_ShrunkCovariance,tlmi_gaussian,0.21978249951788043,96,96
608,cov_ShrunkCovariance,tlmi_kraskov_NN-4,0.6057162607554434,96,96
609,cov_ShrunkCovariance,tlmi_kraskov_NN-4_DCE,0.6067967936781871,96,96
610,cov_ShrunkCovariance,tlmi_kernel_W-0.25,0.3936389006574794,96,96
611,cov_ShrunkCovariance,te_kraskov_NN-4_k-max-10_tau-max-4,0.3110068927044439,96,96
612,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.32839286408686896,96,96
613,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.26786166915370807,96,96
614,cov_ShrunkCovariance,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.29896060076197684,96,96
615,cov_ShrunkCovariance,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.3819878994750715,96,96
616,cov_ShrunkCovariance,te_kernel_W-0.25_k-1,0.19091299347997892,96,96
617,cov_ShrunkCovariance,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
618,cov_ShrunkCovariance,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
619,cov_ShrunkCovariance,te_symbolic_k-1_kt-1_l-1_lt-1,0.2190050579080411,96,96
620,cov_ShrunkCovariance,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
621,cov_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16666666666666666,96,96
622,cov_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,96,96
623,cov_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11458333333333333,96,96
624,cov_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11178695643714076,96,96
625,cov_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.10713999992940604,96,96
626,cov_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11714650841768914,96,96
627,cov_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12705175862342377,96,96
628,cov_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.10986489576543168,96,96
629,cov_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14185207107715514,96,96
630,cov_ShrunkCovariance,pec,0.7345931367843875,96,96
631,cov_ShrunkCovariance,pec_orth,0.34173052144416743,96,96
632,cov_ShrunkCovariance,pec_log,0.7405074021199392,96,96
633,cov_ShrunkCovariance,pec_orth_log,0.3234228619290896,96,96
634,cov_ShrunkCovariance,pec_orth_abs,0.34695233953062155,96,96
635,cov_ShrunkCovariance,pec_orth_log_abs,0.258063578057597,96,96
636,cov-sq_EmpiricalCovariance,cov-sq_EllipticEnvelope,0.8018736533758084,96,96
637,cov-sq_EmpiricalCovariance,cov-sq_GraphicalLasso,0.9095998831925327,96,96
638,cov-sq_EmpiricalCovariance,cov-sq_GraphicalLassoCV,0.7430212229423708,96,96
639,cov-sq_EmpiricalCovariance,cov-sq_LedoitWolf,0.10416666666666667,96,96
640,cov-sq_EmpiricalCovariance,cov-sq_MinCovDet,0.8086482893695037,96,96
641,cov-sq_EmpiricalCovariance,cov-sq_OAS,0.09375,96,96
642,cov-sq_EmpiricalCovariance,cov-sq_ShrunkCovariance,0.11458333333333333,96,96
643,cov-sq_EmpiricalCovariance,prec_EmpiricalCovariance,0.7086381930951325,96,96
644,cov-sq_EmpiricalCovariance,prec_EllipticEnvelope,0.697265385924163,96,96
645,cov-sq_EmpiricalCovariance,prec_GraphicalLasso,0.2980270977044176,96,96
646,cov-sq_EmpiricalCovariance,prec_GraphicalLassoCV,0.16838166967703594,96,96
647,cov-sq_EmpiricalCovariance,prec_LedoitWolf,0.1332950568755067,96,96
648,cov-sq_EmpiricalCovariance,prec_MinCovDet,0.7100679185984192,96,96
649,cov-sq_EmpiricalCovariance,prec_OAS,0.10681409181793489,96,96
650,cov-sq_EmpiricalCovariance,prec_ShrunkCovariance,0.22803712709987367,96,96
651,cov-sq_EmpiricalCovariance,prec-sq_EmpiricalCovariance,0.7392921892573436,96,96
652,cov-sq_EmpiricalCovariance,prec-sq_EllipticEnvelope,0.7818932453143066,96,96
