feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1)-Symmetric,n_VAR(1)-Unidirectional
868,di_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.42354249059837246,96,96
869,di_gaussian__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.17120521986449838,96,96
870,di_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.42354249059837246,96,96
871,di_gaussian__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.17120521986449838,96,96
872,di_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.3460468805265376,96,96
873,di_gaussian__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.15964683974168287,96,96
874,di_gaussian__ji,di_kozachenko__ij,0.08017545540781168,96,96
875,di_gaussian__ji,di_kozachenko__ji,0.8568383664071122,96,96
876,di_gaussian__ji,di_kernel_W-0.5__ij,0.10175180295859065,96,96
877,di_gaussian__ji,di_kernel_W-0.5__ji,0.8448255596310377,96,96
878,di_gaussian__ji,mi_gaussian,0.1387584842761148,96,96
879,di_gaussian__ji,mi_kraskov_NN-4,0.1655391939693211,96,96
880,di_gaussian__ji,mi_kraskov_NN-4_DCE,0.14625775781247768,96,96
881,di_gaussian__ji,mi_kernel_W-0.25,0.12237598094281127,96,96
882,di_gaussian__ji,tlmi_gaussian__ij,0.13243722988606194,96,96
883,di_gaussian__ji,tlmi_gaussian__ji,0.7341714189960914,96,96
884,di_gaussian__ji,tlmi_kraskov_NN-4__ij,0.051483181884280194,96,96
885,di_gaussian__ji,tlmi_kraskov_NN-4__ji,0.9512771141377675,96,96
886,di_gaussian__ji,tlmi_kraskov_NN-4_DCE__ij,0.05469691524727405,96,96
887,di_gaussian__ji,tlmi_kraskov_NN-4_DCE__ji,0.9437751897515145,96,96
888,di_gaussian__ji,tlmi_kernel_W-0.25__ij,0.1251586281181577,96,96
889,di_gaussian__ji,tlmi_kernel_W-0.25__ji,0.8487443211722367,96,96
890,di_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.05624697035377771,96,96
891,di_gaussian__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.6563611325329732,96,96
892,di_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.041523525276057516,96,96
893,di_gaussian__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.7523765612787754,96,96
894,di_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.020693650281876586,96,96
895,di_gaussian__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.734505151856218,96,96
896,di_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.051852189353195854,96,96
897,di_gaussian__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.7886136234639148,96,96
898,di_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.03375519191741905,96,96
899,di_gaussian__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.775070845554494,96,96
900,di_gaussian__ji,te_kernel_W-0.25_k-1__ij,0.041783791641893386,96,96
901,di_gaussian__ji,te_kernel_W-0.25_k-1__ji,0.3594372614808994,96,96
902,di_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.011215428973708974,96,96
903,di_gaussian__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.8856340135965066,96,96
904,di_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.07116220914004373,96,96
905,di_gaussian__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.8717112757633723,96,96
906,di_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.07116220914004373,96,96
907,di_gaussian__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.8717112757633723,96,96
908,di_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.03367462543244931,96,96
909,di_gaussian__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.8260968997492868,96,96
910,di_kozachenko__ij,di_kozachenko__ji,0.046723046787023104,96,96
911,di_kozachenko__ij,di_kernel_W-0.5__ij,0.3317855017779029,96,96
912,di_kozachenko__ij,di_kernel_W-0.5__ji,0.06867622031870979,96,96
913,di_kozachenko__ij,mi_gaussian,0.7673660171581077,96,96
914,di_kozachenko__ij,mi_kraskov_NN-4,0.8148440797856101,96,96
915,di_kozachenko__ij,mi_kraskov_NN-4_DCE,0.7955585900243627,96,96
916,di_kozachenko__ij,mi_kernel_W-0.25,0.7977331580027263,96,96
917,di_kozachenko__ij,tlmi_gaussian__ij,0.7447681060168547,96,96
918,di_kozachenko__ij,tlmi_gaussian__ji,0.0784998509815154,96,96
919,di_kozachenko__ij,tlmi_kraskov_NN-4__ij,0.7982164416259651,96,96
920,di_kozachenko__ij,tlmi_kraskov_NN-4__ji,0.10968527495162761,96,96
921,di_kozachenko__ij,tlmi_kraskov_NN-4_DCE__ij,0.7564838503545626,96,96
922,di_kozachenko__ij,tlmi_kraskov_NN-4_DCE__ji,0.13097935083146262,96,96
923,di_kozachenko__ij,tlmi_kernel_W-0.25__ij,0.800466603717739,96,96
924,di_kozachenko__ij,tlmi_kernel_W-0.25__ji,0.14620679224016248,96,96
925,di_kozachenko__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.38201483182666407,96,96
926,di_kozachenko__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.1598829957630366,96,96
927,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.42545329457802716,96,96
928,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.10678040900616415,96,96
929,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.4509147173015549,96,96
930,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.02851015225091247,96,96
931,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.4959789312065828,96,96
932,di_kozachenko__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.08614732465409225,96,96
933,di_kozachenko__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.47949847067409374,96,96
934,di_kozachenko__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.06831687828835409,96,96
935,di_kozachenko__ij,te_kernel_W-0.25_k-1__ij,0.1787053659214755,96,96
936,di_kozachenko__ij,te_kernel_W-0.25_k-1__ji,0.06462884823503912,96,96
937,di_kozachenko__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.5494721158669733,96,96
938,di_kozachenko__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.11660464307455487,96,96
939,di_kozachenko__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.6581541628562804,96,96
940,di_kozachenko__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.12783688206076804,96,96
941,di_kozachenko__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.6581541628562804,96,96
942,di_kozachenko__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.12783688206076804,96,96
943,di_kozachenko__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.610295140022891,96,96
944,di_kozachenko__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.13600754075097776,96,96
945,di_kozachenko__ji,di_kernel_W-0.5__ij,0.0629330927357093,96,96
946,di_kozachenko__ji,di_kernel_W-0.5__ji,0.3873541000133997,96,96
947,di_kozachenko__ji,mi_gaussian,0.08888204472947253,96,96
948,di_kozachenko__ji,mi_kraskov_NN-4,0.1218412129583546,96,96
949,di_kozachenko__ji,mi_kraskov_NN-4_DCE,0.10676693519514785,96,96
950,di_kozachenko__ji,mi_kernel_W-0.25,0.11900448595482677,96,96
951,di_kozachenko__ji,tlmi_gaussian__ij,0.08924633093748785,96,96
952,di_kozachenko__ji,tlmi_gaussian__ji,0.8848316250812445,96,96
953,di_kozachenko__ji,tlmi_kraskov_NN-4__ij,0.08924523384192007,96,96
954,di_kozachenko__ji,tlmi_kraskov_NN-4__ji,0.8965177775361789,96,96
955,di_kozachenko__ji,tlmi_kraskov_NN-4_DCE__ij,0.0779048481166894,96,96
956,di_kozachenko__ji,tlmi_kraskov_NN-4_DCE__ji,0.8948237370066247,96,96
957,di_kozachenko__ji,tlmi_kernel_W-0.25__ij,0.10040859640742222,96,96
958,di_kozachenko__ji,tlmi_kernel_W-0.25__ji,0.8673424618858486,96,96
959,di_kozachenko__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.06030179745521963,96,96
960,di_kozachenko__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.6733991550413351,96,96
961,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.06832278487316157,96,96
962,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.7243999221077319,96,96
963,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.05560362830066523,96,96
964,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.6456986245167787,96,96
965,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.06487812176694685,96,96
966,di_kozachenko__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.7072589775429138,96,96
967,di_kozachenko__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.05294896048358233,96,96
968,di_kozachenko__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6993513462998749,96,96
969,di_kozachenko__ji,te_kernel_W-0.25_k-1__ij,0.049980484193737296,96,96
970,di_kozachenko__ji,te_kernel_W-0.25_k-1__ji,0.20549677070147,96,96
971,di_kozachenko__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.0235257477171244,96,96
972,di_kozachenko__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.8207750399628844,96,96
973,di_kozachenko__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.049147415576985876,96,96
974,di_kozachenko__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.890094270005518,96,96
975,di_kozachenko__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.049147415576985876,96,96
976,di_kozachenko__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.890094270005518,96,96
977,di_kozachenko__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.01520278408480219,96,96
978,di_kozachenko__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.8769484197625842,96,96
979,di_kernel_W-0.5__ij,di_kernel_W-0.5__ji,0.05652082727633345,96,96
980,di_kernel_W-0.5__ij,mi_gaussian,0.6262006123250773,96,96
981,di_kernel_W-0.5__ij,mi_kraskov_NN-4,0.5958889145972271,96,96
982,di_kernel_W-0.5__ij,mi_kraskov_NN-4_DCE,0.6148875143327679,96,96
983,di_kernel_W-0.5__ij,mi_kernel_W-0.25,0.6176335511987245,96,96
984,di_kernel_W-0.5__ij,tlmi_gaussian__ij,0.6164238129195252,96,96
985,di_kernel_W-0.5__ij,tlmi_gaussian__ji,0.12885433108064753,96,96
986,di_kernel_W-0.5__ij,tlmi_kraskov_NN-4__ij,0.5591913824468226,96,96
987,di_kernel_W-0.5__ij,tlmi_kraskov_NN-4__ji,0.12700601493310826,96,96
988,di_kernel_W-0.5__ij,tlmi_kraskov_NN-4_DCE__ij,0.5595000733099869,96,96
989,di_kernel_W-0.5__ij,tlmi_kraskov_NN-4_DCE__ji,0.14228492014784483,96,96
990,di_kernel_W-0.5__ij,tlmi_kernel_W-0.25__ij,0.5849358038185137,96,96
991,di_kernel_W-0.5__ij,tlmi_kernel_W-0.25__ji,0.17058971364505193,96,96
992,di_kernel_W-0.5__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.38802422992383667,96,96
993,di_kernel_W-0.5__ij,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.15091777928625943,96,96
994,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.477347002723382,96,96
995,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.1328196191437761,96,96
996,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.4975806922177923,96,96
997,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.060326961441007576,96,96
998,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.5423321094643216,96,96
999,di_kernel_W-0.5__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.05686724481311553,96,96
1000,di_kernel_W-0.5__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.4347410997706936,96,96
1001,di_kernel_W-0.5__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.0382369584289759,96,96
1002,di_kernel_W-0.5__ij,te_kernel_W-0.25_k-1__ij,0.11841263999252805,96,96
1003,di_kernel_W-0.5__ij,te_kernel_W-0.25_k-1__ji,0.06923714620034316,96,96
1004,di_kernel_W-0.5__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.5166929891858671,96,96
1005,di_kernel_W-0.5__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.15564203490251155,96,96
1006,di_kernel_W-0.5__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.5874216043343172,96,96
1007,di_kernel_W-0.5__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.15424767860941885,96,96
1008,di_kernel_W-0.5__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.5874216043343172,96,96
1009,di_kernel_W-0.5__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.15424767860941885,96,96
1010,di_kernel_W-0.5__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.5716159736524291,96,96
1011,di_kernel_W-0.5__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.15744330510143834,96,96
1012,di_kernel_W-0.5__ji,mi_gaussian,0.1605463916216665,96,96
1013,di_kernel_W-0.5__ji,mi_kraskov_NN-4,0.13007288314149623,96,96
1014,di_kernel_W-0.5__ji,mi_kraskov_NN-4_DCE,0.11159312362260526,96,96
1015,di_kernel_W-0.5__ji,mi_kernel_W-0.25,0.12713535506488866,96,96
1016,di_kernel_W-0.5__ji,tlmi_gaussian__ij,0.15107882706848041,96,96
1017,di_kernel_W-0.5__ji,tlmi_gaussian__ji,0.8842305268326318,96,96
1018,di_kernel_W-0.5__ji,tlmi_kraskov_NN-4__ij,0.14190709086624942,96,96
1019,di_kernel_W-0.5__ji,tlmi_kraskov_NN-4__ji,0.7701143353394615,96,96
1020,di_kernel_W-0.5__ji,tlmi_kraskov_NN-4_DCE__ij,0.15228733538537975,96,96
1021,di_kernel_W-0.5__ji,tlmi_kraskov_NN-4_DCE__ji,0.7882147988700063,96,96
1022,di_kernel_W-0.5__ji,tlmi_kernel_W-0.25__ij,0.14602094117802655,96,96
1023,di_kernel_W-0.5__ji,tlmi_kernel_W-0.25__ji,0.8110222967961898,96,96
1024,di_kernel_W-0.5__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.09835726044391901,96,96
1025,di_kernel_W-0.5__ji,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.6360157587304351,96,96
1026,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.07706076452263128,96,96
1027,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.7794627529653977,96,96
1028,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.14292411499853808,96,96
1029,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.7175715067422948,96,96
1030,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.13732239579813565,96,96
1031,di_kernel_W-0.5__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.6969325203907156,96,96
1032,di_kernel_W-0.5__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.10723531845846462,96,96
1033,di_kernel_W-0.5__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6390625356274604,96,96
1034,di_kernel_W-0.5__ji,te_kernel_W-0.25_k-1__ij,0.06483768013076208,96,96
1035,di_kernel_W-0.5__ji,te_kernel_W-0.25_k-1__ji,0.3036001396659433,96,96
1036,di_kernel_W-0.5__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.10862580870392757,96,96
1037,di_kernel_W-0.5__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.6943692756465392,96,96
1038,di_kernel_W-0.5__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.15249861602160575,96,96
1039,di_kernel_W-0.5__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.7550545316596808,96,96
1040,di_kernel_W-0.5__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.15249861602160575,96,96
1041,di_kernel_W-0.5__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.7550545316596808,96,96
1042,di_kernel_W-0.5__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.1334372158419993,96,96
1043,di_kernel_W-0.5__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.7445969176671403,96,96
1044,mi_gaussian,mi_kraskov_NN-4,0.9512083744029726,96,96
1045,mi_gaussian,mi_kraskov_NN-4_DCE,0.9569856862518545,96,96
1046,mi_gaussian,mi_kernel_W-0.25,0.9032797522214399,96,96
1047,mi_gaussian,tlmi_gaussian__ij,0.9614537910464329,96,96
1048,mi_gaussian,tlmi_gaussian__ji,0.13682212909229535,96,96
1049,mi_gaussian,tlmi_kraskov_NN-4__ij,0.9188496567906972,96,96
1050,mi_gaussian,tlmi_kraskov_NN-4__ji,0.17083516163326634,96,96
1051,mi_gaussian,tlmi_kraskov_NN-4_DCE__ij,0.9418400644411616,96,96
1052,mi_gaussian,tlmi_kraskov_NN-4_DCE__ji,0.18249355701347586,96,96
1053,mi_gaussian,tlmi_kernel_W-0.25__ij,0.8824040853855113,96,96
1054,mi_gaussian,tlmi_kernel_W-0.25__ji,0.21653530884194316,96,96
1055,mi_gaussian,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.1925602853185157,96,96
1056,mi_gaussian,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.13611373944309185,96,96
1057,mi_gaussian,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.395442191327729,96,96
1058,mi_gaussian,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.18749931509736945,96,96
1059,mi_gaussian,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.4343511122457533,96,96
1060,mi_gaussian,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.0818907499595467,96,96
1061,mi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.5036298981971514,96,96
1062,mi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.14339253297718907,96,96
1063,mi_gaussian,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.39011741231754354,96,96
1064,mi_gaussian,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.11228611550935269,96,96
1065,mi_gaussian,te_kernel_W-0.25_k-1__ij,0.25533689165520657,96,96
1066,mi_gaussian,te_kernel_W-0.25_k-1__ji,0.08154144602776436,96,96
1067,mi_gaussian,gc_gaussian_k-max-10_tau-max-2__ij,0.6268888450920334,96,96
1068,mi_gaussian,gc_gaussian_k-max-10_tau-max-2__ji,0.17983309931291752,96,96
1069,mi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.8772858720479766,96,96
1070,mi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.23798650394883164,96,96
1071,mi_gaussian,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.8772858720479766,96,96
1072,mi_gaussian,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.23798650394883164,96,96
1073,mi_gaussian,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.7030136322785936,96,96
1074,mi_gaussian,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.22435879926245839,96,96
1075,mi_kraskov_NN-4,mi_kraskov_NN-4_DCE,0.39460942920313247,96,96
1076,mi_kraskov_NN-4,mi_kernel_W-0.25,0.9707983063144983,96,96
1077,mi_kraskov_NN-4,tlmi_gaussian__ij,0.95180243439258,96,96
1078,mi_kraskov_NN-4,tlmi_gaussian__ji,0.14582641374265687,96,96
1079,mi_kraskov_NN-4,tlmi_kraskov_NN-4__ij,0.9658386630137719,96,96
1080,mi_kraskov_NN-4,tlmi_kraskov_NN-4__ji,0.19276306877668586,96,96
1081,mi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE__ij,0.962637796722599,96,96
1082,mi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE__ji,0.1914087522658976,96,96
1083,mi_kraskov_NN-4,tlmi_kernel_W-0.25__ij,0.9664033698226966,96,96
1084,mi_kraskov_NN-4,tlmi_kernel_W-0.25__ji,0.18757785160208068,96,96
1085,mi_kraskov_NN-4,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.44585872210965316,96,96
1086,mi_kraskov_NN-4,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.07869499924407641,96,96
1087,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.6094064816650675,96,96
1088,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.15323325595710868,96,96
1089,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.6191552071970341,96,96
1090,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.08461122305262686,96,96
1091,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.7132809086383057,96,96
1092,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.1534078677070047,96,96
1093,mi_kraskov_NN-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.6195711966651013,96,96
1094,mi_kraskov_NN-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.1285501930233424,96,96
1095,mi_kraskov_NN-4,te_kernel_W-0.25_k-1__ij,0.13108529512770362,96,96
1096,mi_kraskov_NN-4,te_kernel_W-0.25_k-1__ji,0.08482972318661869,96,96
1097,mi_kraskov_NN-4,gc_gaussian_k-max-10_tau-max-2__ij,0.8305242311119125,96,96
1098,mi_kraskov_NN-4,gc_gaussian_k-max-10_tau-max-2__ji,0.12387689592502638,96,96
1099,mi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.949421062711028,96,96
1100,mi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.14590239632897395,96,96
1101,mi_kraskov_NN-4,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.949421062711028,96,96
1102,mi_kraskov_NN-4,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.14590239632897395,96,96
1103,mi_kraskov_NN-4,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.8987307398258189,96,96
1104,mi_kraskov_NN-4,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.13751918061487,96,96
1105,mi_kraskov_NN-4_DCE,mi_kernel_W-0.25,0.947781254715433,96,96
1106,mi_kraskov_NN-4_DCE,tlmi_gaussian__ij,0.9586692382035865,96,96
1107,mi_kraskov_NN-4_DCE,tlmi_gaussian__ji,0.13267890206883165,96,96
1108,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4__ij,0.9555696409101767,96,96
1109,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4__ji,0.16523744221170578,96,96
1110,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4_DCE__ij,0.9786941937303132,96,96
1111,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4_DCE__ji,0.17143063146807752,96,96
1112,mi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25__ij,0.9522213184841385,96,96
1113,mi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25__ji,0.1598916423725265,96,96
1114,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4__ij,0.4326825271804465,96,96
1115,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4__ji,0.06635205219749485,96,96
1116,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.6273449500095357,96,96
1117,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.14524140550041748,96,96
1118,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.616749657559838,96,96
1119,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.06700908325531252,96,96
1120,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.7207401756094189,96,96
1121,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.13807024264014167,96,96
1122,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.596327696333996,96,96
1123,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.11713306297644238,96,96
1124,mi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1__ij,0.13614548688977013,96,96
1125,mi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1__ji,0.07829038576525599,96,96
1126,mi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2__ij,0.8288142868407635,96,96
1127,mi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2__ji,0.11948592733944174,96,96
1128,mi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.950479970104174,96,96
1129,mi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.15315789867173618,96,96
1130,mi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.950479970104174,96,96
1131,mi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.15315789867173618,96,96
1132,mi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.9041840088411777,96,96
1133,mi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.1499051272024664,96,96
1134,mi_kernel_W-0.25,tlmi_gaussian__ij,0.9267437655858991,96,96
