class,seed,f0,f1,f2,f3,f4,f5
K=1 sig=0.4 all-to-all,6,0.16089878079046216,0.29313334650051087,0.9827615369028173,1.5000203185656096,0.5427338679128041,0.00837797288653407
K=1 sig=0.4 all-to-all,7,0.08423276918809776,0.20474624485888987,0.9901773731556727,1.5032368107268472,0.5577024551905654,0.008014954894016872
K=1 sig=0.4 all-to-all,8,0.1513022210976444,0.3118616525912268,0.9830741484592199,1.4992593828909204,0.5787362734737552,0.006943901888527804
K=1 sig=0.4 all-to-all,9,0.09376666187847629,0.19058931241127625,0.9794692801064444,1.4990577145121458,0.6022828626718775,0.012860998150901819
K=1 sig=0.4 all-to-all,10,0.18413238986361147,0.37177487460502284,0.9916135203831006,1.4931911058035536,0.5489194193317302,0.006051536478449089
K=1 sig=0.4 all-to-all,11,0.36875897196035784,0.6342455776241723,0.9837882946451157,1.4992286700432218,0.47027133734587495,0.004768185787395978
K=1 sig=0.4 all-to-all,12,0.14874953067213229,0.29267986741316326,0.9838316304569101,1.5028178846707179,0.5375635119889868,0.009077304717673634
K=1 sig=0.4 all-to-all,13,0.2708201108245702,0.43314971844977335,0.986208045464457,1.5095530322169517,0.5534075800685663,0.007664615964979916
K=1 sig=0.4 all-to-all,14,0.13117467481884093,0.25060284685397016,0.9818394567660598,1.5012899388745848,0.5977432941152927,0.01384378527083543
K=1 sig=0.4 all-to-all,15,0.2003281597849896,0.3608826048928241,0.9797842937997432,1.5006423050685203,0.5290853657743761,0.008341467384399462
K=1 sig=0.4 all-to-all,16,0.13226971665181744,0.27708680977000694,0.9873107154189096,1.5021238494997882,0.542962864072665,0.006406726354240909
K=1 sig=0.4 all-to-all,17,0.08737422578206422,0.18519149374166335,0.9839893564186216,1.5066458819036233,0.5741465004572348,0.0125
K=1 sig=0.4 all-to-all,18,0.19252142548319143,0.36138865874384246,0.9838830121261056,1.4988498142809423,0.5200185958766459,0.006548068208687582
K=1 sig=0.4 all-to-all,19,0.19552995979736876,0.3477689903289052,0.9853722330739119,1.5023655601450252,0.5468130295986926,0.007861176483397698
K=1.5 sig=0.4 all-to-all,0,0.3939260127923456,0.6283529393720835,0.9906518262255212,1.5007125688125078,0.4760621148309342,0.006298638865858242
K=1.5 sig=0.4 all-to-all,1,0.8480269739055869,0.9964537626101195,0.989074596425233,1.5008570978466038,0.6658448560452371,0.0
K=1.5 sig=0.4 all-to-all,2,0.6581177353557779,0.9624654177236298,0.9884055065728882,1.5030145155929286,0.6280900125198503,0.0
K=1.5 sig=0.4 all-to-all,3,0.7015005012084901,0.9655181310341556,0.9890440653947747,1.4992084111996602,0.6409731653744356,0.0
K=1.5 sig=0.4 all-to-all,4,0.10165359854460439,0.2060161320225921,0.9834112961855194,1.4933582403665069,0.5571885216693957,0.011594392249731116
K=1.5 sig=0.4 all-to-all,5,0.300190937293732,0.5465085103073828,0.9902059338968956,1.4977650272707304,0.4762977935504937,0.0073702977594192216
K=1.5 sig=0.4 all-to-all,6,0.22194037189904509,0.4087844771928184,0.9829805221893272,1.501291597602298,0.4953410595055101,0.007202769107260068
K=1.5 sig=0.4 all-to-all,7,0.23466788445656261,0.43879539691762487,0.9904243676957897,1.5073992885409402,0.5061720720806341,0.006821972342411321
K=1.5 sig=0.4 all-to-all,8,0.22126106897688105,0.4217735411568799,0.9832828929486522,1.5005863468637137,0.48846337916426547,0.006548068208687582
K=1.5 sig=0.4 all-to-all,9,0.12747931284417896,0.263597554711613,0.9796038177869703,1.5055747404682895,0.530766317031833,0.012860998150901819
K=1.5 sig=0.4 all-to-all,10,0.5774015320220829,0.8787961663127536,0.9921022612046576,1.4999919262883283,0.58995691599095,0.00234375
K=1.5 sig=0.4 all-to-all,11,0.6914150806926129,0.9123032526628461,0.9840804557847891,1.4985438386181693,0.6214345047594796,0.00234375
K=1.5 sig=0.4 all-to-all,12,0.4036091172827082,0.6087662140539934,0.9841869082863977,1.4958514959649443,0.5171526699341191,0.007452650011069889
K=1.5 sig=0.4 all-to-all,13,0.4422703523328917,0.7100230674897406,0.9866748125873066,1.49324736931466,0.5047774201466757,0.006987712429686843
K=1.5 sig=0.4 all-to-all,14,0.2310478329143792,0.4049946771102737,0.9821134841923952,1.4968032971802379,0.5043851236905501,0.013666293503543673
K=1.5 sig=0.4 all-to-all,15,0.30707678329343563,0.5296353643506192,0.9799478082715481,1.5010910952797445,0.48573404817814625,0.0063107400083607474
K=1.5 sig=0.4 all-to-all,16,0.38056734661512914,0.6267112524836552,0.9876501492904737,1.498960819828399,0.4790108142401522,0.005538065187014776
K=1.5 sig=0.4 all-to-all,17,0.11518338666366572,0.24700438591112356,0.9840917276650106,1.5155115342677778,0.5412769321344442,0.0120017902310447
K=1.5 sig=0.4 all-to-all,18,0.4624846410380102,0.7727885993750833,0.9843060585314071,1.498220240441773,0.4764268719807398,0.003601384553630034
K=1.5 sig=0.4 all-to-all,19,0.32456752294304014,0.554525279831007,0.9856549353358541,1.502118583344125,0.5591533171958646,0.007255537351955746
K=-2 sig=0.3 all-to-all,0,0.09931513369053183,0.15974795752992688,0.9900195000435973,1.4979853155794232,0.5795718214022527,0.006101757559302074
K=-2 sig=0.3 all-to-all,1,0.14845156008376317,0.2086326269758175,0.9885263547258699,1.4992834930488652,0.581221117636123,0.0024705294220065464
K=-2 sig=0.3 all-to-all,2,0.12722588441021895,0.1951948271174174,0.9879593382046901,1.5012230376392484,0.5645556115205352,0.0036851488797096108
K=-2 sig=0.3 all-to-all,3,0.13983468275450883,0.2305802604419953,0.9884462884919343,1.5001999852790895,0.5742930690339535,0.003405389799641151
K=-2 sig=0.3 all-to-all,4,0.07332797739679468,0.15034352950593702,0.9850062494034171,1.497958987188066,0.5284123202121798,0.008043461047646094
K=-2 sig=0.3 all-to-all,5,0.12512742191658027,0.205343575639941,0.9897272239090501,1.4968747263991562,0.5642556386228674,0.006810779599282302
K=-2 sig=0.3 all-to-all,6,0.11305445690507256,0.1665519550902109,0.9842226586410261,1.5024359272155032,0.5989874380768645,0.006640625
K=-2 sig=0.3 all-to-all,7,0.11119389208033569,0.18748467505989663,0.9898648082715289,1.5024259228843142,0.5457423173096844,0.005313074417474782
K=-2 sig=0.3 all-to-all,8,0.12847872075327157,0.20286803664152958,0.9843853653315524,1.5016145887455357,0.6017407533490124,0.005793905068043487
K=-2 sig=0.3 all-to-all,9,0.09349223030500979,0.15732808080759392,0.9821771572493032,1.5012979726487943,0.5695765202452472,0.008916181414463537
K=-2 sig=0.3 all-to-all,10,0.14745405921316543,0.2284794852355396,0.9908339606582077,1.4985442501405994,0.6036827201448756,0.0046875
K=-2 sig=0.3 all-to-all,11,0.1504097817142863,0.19163897257882923,0.984782645582959,1.498261316732703,0.5955055096861896,0.00427908248050911
K=-2 sig=0.3 all-to-all,12,0.10685585630265379,0.1765728266190698,0.9851770099638418,1.4990138955803953,0.55336259510566,0.007031250000000001
K=-2 sig=0.3 all-to-all,13,0.093747366209549,0.15736065960262213,0.9868146975271916,1.4990796250280045,0.5849371624877113,0.006114248375975987
K=-2 sig=0.3 all-to-all,14,0.11321723178584751,0.14510455507636677,0.9840727971175705,1.497066288764191,0.560956669170855,0.011020887484113971
K=-2 sig=0.3 all-to-all,15,0.13077396764420024,0.17720588192408515,0.9820497812000554,1.4995062238876518,0.5607809861657882,0.006101757559302074
K=-2 sig=0.3 all-to-all,16,0.1294311210041457,0.17405648107321572,0.9875729576734462,1.5009038205183842,0.5876325670635155,0.0045554311678478905
K=-2 sig=0.3 all-to-all,17,0.1028145632132666,0.13984751018830555,0.9854315865344478,1.504890064211872,0.5562543282080453,0.010073278873615334
K=-2 sig=0.3 all-to-all,18,0.14620382805930493,0.2593937512561861,0.984971826775378,1.4995136777701026,0.561492530086608,0.0038273277230987156
K=-2 sig=0.3 all-to-all,19,0.1304372162492002,0.18445804790361275,0.9861880867774447,1.5006093275692503,0.5907037242126072,0.00703125
K=-4 sig=0.3 all-to-all,0,0.1098711202746161,0.15728619354888784,0.9900145554109727,1.4997166371371284,0.5362135100594394,0.006101757559302074
K=-4 sig=0.3 all-to-all,1,0.15283569577340525,0.23622792947176263,0.9884647472506035,1.502388610285319,0.5884801527769568,0.0024705294220065464
K=-4 sig=0.3 all-to-all,2,0.13378652954621076,0.17361481785309651,0.9879791498696872,1.4996297999065284,0.5740200799608284,0.003827327723098716
K=-4 sig=0.3 all-to-all,3,0.17469140079307302,0.24580241927896399,0.9884898852167572,1.4977507686956089,0.581840471473231,0.003405389799641151
K=-4 sig=0.3 all-to-all,4,0.1063782913515401,0.18388450074503473,0.9851921568398376,1.4959867187529272,0.47355986071870815,0.0074218750000000005
K=-4 sig=0.3 all-to-all,5,0.11469774206031007,0.17702213806482586,0.9897898771631961,1.498848801607028,0.5398839287229655,0.006064130740726572
K=-4 sig=0.3 all-to-all,6,0.1218961702306004,0.14398368913377685,0.9842927962256711,1.5015962060993224,0.5753449287303353,0.006640625
K=-4 sig=0.3 all-to-all,7,0.1326819181469359,0.20584784982376975,0.9899382023779897,1.501467697524484,0.5396604846692151,0.005579240959799101
K=-4 sig=0.3 all-to-all,8,0.12736226519476773,0.21284605482152008,0.984510525732136,1.4986602361736872,0.582288883341238,0.005793905068043487
K=-4 sig=0.3 all-to-all,9,0.11841293291877632,0.1693890994073131,0.9822937962002898,1.5029903828717983,0.5298037552519379,0.008916181414463537
K=-4 sig=0.3 all-to-all,10,0.15005082016862506,0.20722232634480037,0.9908520318587992,1.5010171434979567,0.5473672926285558,0.005017668976041066
K=-4 sig=0.3 all-to-all,11,0.18393291525646527,0.22895949358952916,0.9847670846327613,1.4998549954637694,0.5919153695576419,0.00427908248050911
K=-4 sig=0.3 all-to-all,12,0.1172729651747235,0.20828740788349492,0.9851888292068962,1.499805937221194,0.5295480595399675,0.006346905003621844
K=-4 sig=0.3 all-to-all,13,0.13981320393323995,0.22284487863849436,0.9868891806843021,1.5003585547563478,0.5484597234965263,0.006594508990677396
K=-4 sig=0.3 all-to-all,14,0.12530080240050545,0.18489235255237585,0.9840442481138604,1.5037748800883841,0.5172510978471564,0.009576289587602548
K=-4 sig=0.3 all-to-all,15,0.1385376854569881,0.19980767878090677,0.9820677721145235,1.5000101964029313,0.5631879549428321,0.006114248375975987
K=-4 sig=0.3 all-to-all,16,0.13210206176301867,0.1750998966380817,0.9875536735659326,1.5018077768816753,0.5656408800964164,0.004956475601738094
K=-4 sig=0.3 all-to-all,17,0.11001527128349632,0.13817360634694117,0.9855173524039321,1.4933502500772486,0.5267664330875308,0.009600160724566022
K=-4 sig=0.3 all-to-all,18,0.1594505709165032,0.2416613986340807,0.9850006796537665,1.5008249711049708,0.5474653788349044,0.0038273277230987156
K=-4 sig=0.3 all-to-all,19,0.13454786447138278,0.18846763235273786,0.9862328094761003,1.5026063817290132,0.574250942502729,0.006594508990677396
